type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	sorted_pairs	EdgeColor	EdgeLine	8_diff	7_diff	6_diff	5_diff	4_diff	3_diff	2_diff	1_diff
input	catalyst	C00157	Pla2g2a	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g2a	*		*	*	*		C00157_Pla2g2a	Enzyme	Solid	*				*			
input	catalyst	C00350	Pla2g2a	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g2a	*		*	*	*		C00350_Pla2g2a	Enzyme	Solid					*			
output	catalyst	C04230	Pla2g2a	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g2a	*		*	*	*		C04230_Pla2g2a	Enzyme	Solid						*		
output	catalyst	C04438	Pla2g2a	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g2a	*		*	*	*		C04438_Pla2g2a	Enzyme	Solid					*			
input	catalyst	C00157	Pla2g2c	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g2c	*		*		*		C00157_Pla2g2c	Enzyme	Dashed	*				*			
input	catalyst	C00350	Pla2g2c	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g2c	*		*		*		C00350_Pla2g2c	Enzyme	Dashed					*			
output	catalyst	C04230	Pla2g2c	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g2c	*		*		*		C04230_Pla2g2c	Enzyme	Dashed						*		
output	catalyst	C04438	Pla2g2c	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g2c	*		*		*		C04438_Pla2g2c	Enzyme	Dashed					*			
input	catalyst	C00157	Pla2g4a	R01309, R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g4a	*		*	*	*		C00157_Pla2g4a	Enzyme	Solid	*				*			
input	catalyst	C00350	Pla2g4a	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g4a	*		*	*	*		C00350_Pla2g4a	Enzyme	Solid					*			
input	catalyst	C00670	Pla2g4a	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Pla2g4a	*		*	*	*		C00670_Pla2g4a	Enzyme	Solid					*			
input	catalyst	C04230	Pla2g4a	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g4a	*		*	*	*		C04230_Pla2g4a	Enzyme	Solid						*		
input	catalyst	C04438	Pla2g4a	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g4a	*		*	*	*		C04438_Pla2g4a	Enzyme	Solid					*			
input	catalyst	C00157	Pla2g5	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g5	*		*		*		C00157_Pla2g5	Enzyme	Dashed	*				*			
input	catalyst	C00350	Pla2g5	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g5	*		*		*		C00350_Pla2g5	Enzyme	Dashed					*			
output	catalyst	C04230	Pla2g5	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g5	*		*		*		C04230_Pla2g5	Enzyme	Dashed						*		
output	catalyst	C04438	Pla2g5	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g5	*		*		*		C04438_Pla2g5	Enzyme	Dashed					*			
output	catalyst	C00010	Pla2g6	R01274, R08174, R08175, R08176, R08177, R08178, R08179, R08180, R08181, R08182, R08183, R09450	Metabolite_GeneProduct	CoA	Pla2g6	*		*	*	*		C00010_Pla2g6	Enzyme	Solid				*				
input	catalyst	C00157	Pla2g6	R01309, R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pla2g6	*		*	*	*		C00157_Pla2g6	Enzyme	Solid	*				*			
input	catalyst	C00350	Pla2g6	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pla2g6	*		*	*	*		C00350_Pla2g6	Enzyme	Solid					*			
input	catalyst	C00670	Pla2g6	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Pla2g6	*		*	*	*		C00670_Pla2g6	Enzyme	Solid					*			
input	catalyst	C04230	Pla2g6	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pla2g6	*		*	*	*		C04230_Pla2g6	Enzyme	Solid						*		
input	catalyst	C04438	Pla2g6	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pla2g6	*		*	*	*		C04438_Pla2g6	Enzyme	Solid					*			
input	catalyst	C00157	Plaat1	R01313, R01314, R01315, R01316, R01317, R07064, R07859, R07860	Metabolite_GeneProduct	Phosphatidylcholine	Plaat1	*		*		*		C00157_Plaat1	Enzyme	Dashed	*				*			
input	catalyst	C00350	Plaat1	R02053, R02054	Metabolite_GeneProduct	Phosphatidylethanolamine	Plaat1	*		*		*		C00350_Plaat1	Enzyme	Dashed					*			
input	catalyst	C02737	Plaat1	R04034	Metabolite_GeneProduct	Phosphatidylserine	Plaat1	*		*		*		C02737_Plaat1	Enzyme	Dashed			*					*
output	catalyst	C04230	Plaat1	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Plaat1	*		*		*		C04230_Plaat1	Enzyme	Dashed						*		
output	catalyst	C04438	Plaat1	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Plaat1	*		*		*		C04438_Plaat1	Enzyme	Dashed					*			
input	catalyst	C00157	Plaat3	R01313, R01314, R01315, R01316, R01317, R07064, R07859, R07860	Metabolite_GeneProduct	Phosphatidylcholine	Plaat3	*		*		*		C00157_Plaat3	Enzyme	Dashed	*				*			
input	catalyst	C00350	Plaat3	R02053, R02054	Metabolite_GeneProduct	Phosphatidylethanolamine	Plaat3	*		*		*		C00350_Plaat3	Enzyme	Dashed					*			
input	catalyst	C02737	Plaat3	R04034	Metabolite_GeneProduct	Phosphatidylserine	Plaat3	*		*		*		C02737_Plaat3	Enzyme	Dashed			*					*
output	catalyst	C04230	Plaat3	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Plaat3	*		*		*		C04230_Plaat3	Enzyme	Dashed						*		
output	catalyst	C04438	Plaat3	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Plaat3	*		*		*		C04438_Plaat3	Enzyme	Dashed					*			
input	catalyst	C00157	Plaat5	R01313, R01314, R01315, R01316, R01317, R07064, R07859, R07860	Metabolite_GeneProduct	Phosphatidylcholine	Plaat5	*		*		*		C00157_Plaat5	Enzyme	Dashed	*				*			
input	catalyst	C00350	Plaat5	R02053, R02054	Metabolite_GeneProduct	Phosphatidylethanolamine	Plaat5	*		*		*		C00350_Plaat5	Enzyme	Dashed					*			
input	catalyst	C02737	Plaat5	R04034	Metabolite_GeneProduct	Phosphatidylserine	Plaat5	*		*		*		C02737_Plaat5	Enzyme	Dashed			*					*
output	catalyst	C04230	Plaat5	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Plaat5	*		*		*		C04230_Plaat5	Enzyme	Dashed						*		
output	catalyst	C04438	Plaat5	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Plaat5	*		*		*		C04438_Plaat5	Enzyme	Dashed					*			
input	catalyst	C00157	Plb1	R01309, R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Plb1	*		*		*		C00157_Plb1	Enzyme	Dashed	*				*			
input	catalyst	C00350	Plb1	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Plb1	*		*		*		C00350_Plb1	Enzyme	Dashed					*			
input	catalyst	C00422	Plb1	R01369, R02250	Metabolite_GeneProduct	Triacylglycerol	Plb1	*		*		*		C00422_Plb1	Enzyme	Dashed					*	*		
input	catalyst	C00641	Plb1	R02687, R02688	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plb1	*		*		*		C00641_Plb1	Enzyme	Dashed					*		*	*
input	catalyst	C00670	Plb1	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Plb1	*		*		*		C00670_Plb1	Enzyme	Dashed					*			
input	catalyst	C04230	Plb1	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Plb1	*		*		*		C04230_Plb1	Enzyme	Dashed						*		
input	catalyst	C04438	Plb1	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Plb1	*		*		*		C04438_Plb1	Enzyme	Dashed					*			
output	catalyst	C00641	Plcb1	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcb1	*		*	*	*		C00641_Plcb1	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcb1	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcb1	*		*	*	*		C01194_Plcb1	Enzyme	Solid					*			
output	catalyst	C00641	Plcb2	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcb2	*		*	*	*		C00641_Plcb2	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcb2	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcb2	*		*	*	*		C01194_Plcb2	Enzyme	Solid					*			
output	catalyst	C00641	Plcb3	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcb3	*		*	*	*		C00641_Plcb3	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcb3	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcb3	*		*	*	*		C01194_Plcb3	Enzyme	Solid					*			
output	catalyst	C00641	Plcb4	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcb4	*		*	*	*		C00641_Plcb4	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcb4	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcb4	*		*	*	*		C01194_Plcb4	Enzyme	Solid					*			
output	catalyst	C00641	Plcd1	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcd1	*		*	*	*		C00641_Plcd1	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcd1	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcd1	*		*	*	*		C01194_Plcd1	Enzyme	Solid					*			
output	catalyst	C00641	Plcd4	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcd4	*		*		*		C00641_Plcd4	Enzyme	Dashed					*		*	*
input	catalyst	C01194	Plcd4	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcd4	*		*		*		C01194_Plcd4	Enzyme	Dashed					*			
output	catalyst	C00641	Plce1	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plce1	*		*	*	*		C00641_Plce1	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plce1	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plce1	*		*	*	*		C01194_Plce1	Enzyme	Solid					*			
output	catalyst	C00641	Plcg1	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcg1	*		*	*	*		C00641_Plcg1	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcg1	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcg1	*		*	*	*		C01194_Plcg1	Enzyme	Solid					*			
output	catalyst	C00641	Plcg2	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcg2	*		*	*	*		C00641_Plcg2	Enzyme	Solid					*		*	*
input	catalyst	C01194	Plcg2	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcg2	*		*	*	*		C01194_Plcg2	Enzyme	Solid					*			
output	catalyst	C00641	Plcz1	R03332, R03435, R10952	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Plcz1	*		*		*		C00641_Plcz1	Enzyme	Dashed					*		*	*
input	catalyst	C01194	Plcz1	R03332	Metabolite_GeneProduct	1-Phosphatidyl-D-myo-inositol	Plcz1	*		*		*		C01194_Plcz1	Enzyme	Dashed					*			
output	catalyst	C00114	Pld1	R01310	Metabolite_GeneProduct	Choline	Pld1	*		*	*	*		C00114_Pld1	Enzyme	Solid	*	*			*			
input	catalyst	C00157	Pld1	R01310	Metabolite_GeneProduct	Phosphatidylcholine	Pld1	*		*	*	*		C00157_Pld1	Enzyme	Solid	*				*			
input	catalyst	C00350	Pld1	R02051	Metabolite_GeneProduct	Phosphatidylethanolamine	Pld1	*		*	*	*		C00350_Pld1	Enzyme	Solid					*			
output	catalyst	C00114	Pld2	R01310	Metabolite_GeneProduct	Choline	Pld2	*		*	*	*		C00114_Pld2	Enzyme	Solid	*	*			*			
input	catalyst	C00157	Pld2	R01310	Metabolite_GeneProduct	Phosphatidylcholine	Pld2	*		*	*	*		C00157_Pld2	Enzyme	Solid	*				*			
input	catalyst	C00350	Pld2	R02051	Metabolite_GeneProduct	Phosphatidylethanolamine	Pld2	*		*	*	*		C00350_Pld2	Enzyme	Solid					*			
output	catalyst	C00114	Pld3	R01310	Metabolite_GeneProduct	Choline	Pld3	*		*	*	*		C00114_Pld3	Enzyme	Solid	*	*			*			
input	catalyst	C00157	Pld3	R01310	Metabolite_GeneProduct	Phosphatidylcholine	Pld3	*		*	*	*		C00157_Pld3	Enzyme	Solid	*				*			
input	catalyst	C00350	Pld3	R02051	Metabolite_GeneProduct	Phosphatidylethanolamine	Pld3	*		*	*	*		C00350_Pld3	Enzyme	Solid					*			
output	catalyst	C00114	Pld4	R01310	Metabolite_GeneProduct	Choline	Pld4	*		*	*	*		C00114_Pld4	Enzyme	Solid	*	*			*			
input	catalyst	C00157	Pld4	R01310	Metabolite_GeneProduct	Phosphatidylcholine	Pld4	*		*	*	*		C00157_Pld4	Enzyme	Solid	*				*			
input	catalyst	C00350	Pld4	R02051	Metabolite_GeneProduct	Phosphatidylethanolamine	Pld4	*		*	*	*		C00350_Pld4	Enzyme	Solid					*			
input	catalyst	C00029	Plod3	R04491	Metabolite_GeneProduct	UDP-glucose	Plod3	*		*	*	*		C00029_Plod3	Enzyme	Solid							*	
output	catalyst	C00042	Plod3	R03376	Metabolite_GeneProduct	Succinate	Plod3	*		*	*	*		C00042_Plod3	Enzyme	Solid							*	
input	catalyst	C00422	Pnlip	R01369, R02250	Metabolite_GeneProduct	Triacylglycerol	Pnlip	*		*		*		C00422_Pnlip	Enzyme	Dashed					*	*		
input	catalyst	C00641	Pnlip	R02687, R02688	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Pnlip	*		*		*		C00641_Pnlip	Enzyme	Dashed					*		*	*
input	catalyst	C00422	Pnliprp1	R01369, R02250	Metabolite_GeneProduct	Triacylglycerol	Pnliprp1	*		*		*		C00422_Pnliprp1	Enzyme	Dashed					*	*		
input	catalyst	C00641	Pnliprp1	R02687, R02688	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Pnliprp1	*		*		*		C00641_Pnliprp1	Enzyme	Dashed					*		*	*
input	catalyst	C00422	Pnliprp2	R01369, R02250	Metabolite_GeneProduct	Triacylglycerol	Pnliprp2	*		*		*		C00422_Pnliprp2	Enzyme	Dashed					*	*		
input	catalyst	C00641	Pnliprp2	R02687, R02688	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Pnliprp2	*		*		*		C00641_Pnliprp2	Enzyme	Dashed					*		*	*
output	catalyst	C00153	Pnp	R02294	Metabolite_GeneProduct	Nicotinamide	Pnp	*		*	*	*		C00153_Pnp	Enzyme	Solid						*	*	
output	catalyst	C00242	Pnp	R01969, R02147	Metabolite_GeneProduct	Guanine	Pnp	*		*	*	*		C00242_Pnp	Enzyme	Solid	*							
input	catalyst	C00387	Pnp	R02147	Metabolite_GeneProduct	Guanosine	Pnp	*		*	*	*		C00387_Pnp	Enzyme	Solid						*		
input	catalyst	C00157	Pnpla2	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Pnpla2	*		*	*	*		C00157_Pnpla2	Enzyme	Solid	*				*			
input	catalyst	C00350	Pnpla2	R02053	Metabolite_GeneProduct	Phosphatidylethanolamine	Pnpla2	*		*	*	*		C00350_Pnpla2	Enzyme	Solid					*			
input	catalyst	C00422	Pnpla2	R01369, R02250	Metabolite_GeneProduct	Triacylglycerol	Pnpla2	*		*	*	*		C00422_Pnpla2	Enzyme	Solid					*	*		
input	catalyst	C00641	Pnpla2	R02687, R02688	Metabolite_GeneProduct	1,2-Diacyl-sn-glycerol	Pnpla2	*		*	*	*		C00641_Pnpla2	Enzyme	Solid					*		*	*
output	catalyst	C04230	Pnpla2	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pnpla2	*		*	*	*		C04230_Pnpla2	Enzyme	Solid						*		
output	catalyst	C04438	Pnpla2	R02053	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pnpla2	*		*	*	*		C04438_Pnpla2	Enzyme	Solid					*			
input	catalyst	C00060	Pnpla7	R02744	Metabolite_GeneProduct	Carboxylate	Pnpla7		*		*		*	C00060_Pnpla7	Enzyme	Dashed						*		
input	catalyst	C00157	Pnpla7	R01309	Metabolite_GeneProduct	Phosphatidylcholine	Pnpla7	*	*	*	*	*	*	C00157_Pnpla7	Enzyme	Solid	*				*	*		
output	catalyst	C00162	Pnpla7	R01309, R02746, R02747, R03416, R03417	Metabolite_GeneProduct	Fatty acid	Pnpla7		*		*		*	C00162_Pnpla7	Enzyme	Dashed						*		
input	catalyst	C00670	Pnpla7	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Pnpla7	*	*	*	*	*	*	C00670_Pnpla7	Enzyme	Solid					*	*		
output	catalyst	C01233	Pnpla7	R03416, R03417	Metabolite_GeneProduct	sn-Glycero-3-phosphoethanolamine	Pnpla7		*		*		*	C01233_Pnpla7	Enzyme	Dashed						*		
input	catalyst	C04230	Pnpla7	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pnpla7	*	*	*	*	*	*	C04230_Pnpla7	Enzyme	Solid						*		
input	catalyst	C04233	Pnpla7	R02747	Metabolite_GeneProduct	2-Acyl-sn-glycero-3-phosphocholine	Pnpla7		*		*		*	C04233_Pnpla7	Enzyme	Dashed						*		
input	catalyst	C04438	Pnpla7	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pnpla7	*	*	*	*	*	*	C04438_Pnpla7	Enzyme	Solid					*	*		
input	catalyst	C05973	Pnpla7	R03417	Metabolite_GeneProduct	2-Acyl-sn-glycero-3-phosphoethanolamine	Pnpla7		*		*		*	C05973_Pnpla7	Enzyme	Dashed						*		
input	catalyst	C00157	Pnpla8	R01309	Metabolite_GeneProduct	Phosphatidylcholine	Pnpla8	*		*	*	*		C00157_Pnpla8	Enzyme	Solid	*				*			
input	catalyst	C00670	Pnpla8	R02744	Metabolite_GeneProduct	sn-Glycero-3-phosphocholine	Pnpla8	*		*	*	*		C00670_Pnpla8	Enzyme	Solid					*			
input	catalyst	C04230	Pnpla8	R02746, R07291	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Pnpla8	*		*	*	*		C04230_Pnpla8	Enzyme	Solid						*		
input	catalyst	C04438	Pnpla8	R03416	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Pnpla8	*		*	*	*		C04438_Pnpla8	Enzyme	Solid					*			
input	catalyst	C00044	Polr1a	R00441	Metabolite_GeneProduct	GTP	Polr1a	*		*	*	*		C00044_Polr1a	Enzyme	Solid	*	*						
input	catalyst	C00063	Polr1a	R00442	Metabolite_GeneProduct	CTP	Polr1a	*		*	*	*		C00063_Polr1a	Enzyme	Solid	*							
input	catalyst	C00075	Polr1a	R00443	Metabolite_GeneProduct	UTP	Polr1a	*		*	*	*		C00075_Polr1a	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00044	Polr1b	R00441	Metabolite_GeneProduct	GTP	Polr1b	*		*	*	*		C00044_Polr1b	Enzyme	Solid	*	*						
input	catalyst	C00063	Polr1b	R00442	Metabolite_GeneProduct	CTP	Polr1b	*		*	*	*		C00063_Polr1b	Enzyme	Solid	*							
input	catalyst	C00075	Polr1b	R00443	Metabolite_GeneProduct	UTP	Polr1b	*		*	*	*		C00075_Polr1b	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00044	Polr3a	R00441	Metabolite_GeneProduct	GTP	Polr3a	*		*	*	*		C00044_Polr3a	Enzyme	Solid	*	*						
input	catalyst	C00063	Polr3a	R00442	Metabolite_GeneProduct	CTP	Polr3a	*		*	*	*		C00063_Polr3a	Enzyme	Solid	*							
input	catalyst	C00075	Polr3a	R00443	Metabolite_GeneProduct	UTP	Polr3a	*		*	*	*		C00075_Polr3a	Enzyme	Solid	*	*				*	*	*
input	catalyst	C00025	Ppat	R01072	Metabolite_GeneProduct	L-Glutamate	Ppat	*		*	*	*		C00025_Ppat	Enzyme	Solid					*			
output	catalyst	C00064	Ppat	R01072	Metabolite_GeneProduct	L-Glutamine	Ppat	*		*	*	*		C00064_Ppat	Enzyme	Solid			*	*	*			
input	catalyst	C00010	Prdx6	R04480	Metabolite_GeneProduct	CoA	Prdx6	*		*	*	*		C00010_Prdx6	Enzyme	Solid				*				
input	catalyst	C00051	Prdx6	R12578	Metabolite_GeneProduct	Glutathione	Prdx6	*		*	*	*		C00051_Prdx6	Enzyme	Solid			*	*				
output	catalyst	C00127	Prdx6	R12578	Metabolite_GeneProduct	Glutathione disulfide	Prdx6	*		*	*	*		C00127_Prdx6	Enzyme	Solid							*	
input	catalyst	C00157	Prdx6	R01313, R01315, R01317, R07064, R07859	Metabolite_GeneProduct	Phosphatidylcholine	Prdx6	*		*	*	*		C00157_Prdx6	Enzyme	Solid	*				*			
input	catalyst	C00350	Prdx6	R02053, R04480	Metabolite_GeneProduct	Phosphatidylethanolamine	Prdx6	*		*	*	*		C00350_Prdx6	Enzyme	Solid					*			
input	catalyst	C04230	Prdx6	R01318	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphocholine	Prdx6	*		*	*	*		C04230_Prdx6	Enzyme	Solid						*		
output	catalyst	C04438	Prdx6	R02053, R04480	Metabolite_GeneProduct	1-Acyl-sn-glycero-3-phosphoethanolamine	Prdx6	*		*	*	*		C04438_Prdx6	Enzyme	Solid					*			
input	catalyst	C00350	Ptdss1	R07376	Metabolite_GeneProduct	Phosphatidylethanolamine	Ptdss1	*		*	*	*		C00350_Ptdss1	Enzyme	Solid					*			
output	catalyst	C02737	Ptdss1	R07376	Metabolite_GeneProduct	Phosphatidylserine	Ptdss1	*		*	*	*		C02737_Ptdss1	Enzyme	Solid			*					*
input	catalyst	C00350	Ptdss2	R07376	Metabolite_GeneProduct	Phosphatidylethanolamine	Ptdss2	*		*	*	*		C00350_Ptdss2	Enzyme	Solid					*			
output	catalyst	C02737	Ptdss2	R07376	Metabolite_GeneProduct	Phosphatidylserine	Ptdss2	*		*	*	*		C02737_Ptdss2	Enzyme	Solid			*					*
input	catalyst	C00003	Pycr3	R01248, R03291	Metabolite_GeneProduct	NAD+	Pycr3		*		*		*	C00003_Pycr3	Enzyme	Dashed	*							
output	catalyst	C00004	Pycr3	R01248, R03291	Metabolite_GeneProduct	NADH	Pycr3		*	*	*		*	C00004_Pycr3	Enzyme	Solid	*							
output	catalyst	C00005	Pycr3	R01251, R03293	Metabolite_GeneProduct	NADPH	Pycr3		*	*	*		*	C00005_Pycr3	Enzyme	Solid	*							
input	catalyst	C00006	Pycr3	R01251, R03293	Metabolite_GeneProduct	NADP+	Pycr3		*		*		*	C00006_Pycr3	Enzyme	Dashed	*							
input	catalyst	C00148	Pycr3	R01248, R01251	Metabolite_GeneProduct	L-Proline	Pycr3		*	*	*		*	C00148_Pycr3	Enzyme	Solid	*							
input	catalyst	C01157	Pycr3	R03291, R03293	Metabolite_GeneProduct	Hydroxyproline	Pycr3	*	*	*	*	*	*	C01157_Pycr3	Enzyme	Solid	*						*	*
output	catalyst	C03912	Pycr3	R01248, R01251	Metabolite_GeneProduct	(S)-1-Pyrroline-5-carboxylate	Pycr3		*		*		*	C03912_Pycr3	Enzyme	Dashed	*							
output	catalyst	C04281	Pycr3	R03291, R03293	Metabolite_GeneProduct	L-1-Pyrroline-3-hydroxy-5-carboxylate	Pycr3		*		*		*	C04281_Pycr3	Enzyme	Dashed	*							
input	catalyst	C00025	Qrsl1	R03905, R04212	Metabolite_GeneProduct	L-Glutamate	Qrsl1	*		*	*	*		C00025_Qrsl1	Enzyme	Solid					*			
output	catalyst	C00064	Qrsl1	R03905, R04212	Metabolite_GeneProduct	L-Glutamine	Qrsl1	*		*	*	*		C00064_Qrsl1	Enzyme	Solid			*	*	*			
output	catalyst	C00009	Ralb	R00335	Metabolite_GeneProduct	Orthophosphate	Ralb		*		*		*	C00009_Ralb	Enzyme	Dashed					*			
output	catalyst	C00035	Ralb	R00335	Metabolite_GeneProduct	GDP	Ralb		*	*	*		*	C00035_Ralb	Enzyme	Solid					*			
input	catalyst	C00044	Ralb	R00335	Metabolite_GeneProduct	GTP	Ralb	*	*	*	*	*	*	C00044_Ralb	Enzyme	Solid	*	*			*			
input	catalyst	C00028	Retsat	R07163	Metabolite_GeneProduct	Acceptor	Retsat		*		*		*	C00028_Retsat	Enzyme	Dashed					*			
output	catalyst	C00030	Retsat	R07163	Metabolite_GeneProduct	Reduced acceptor	Retsat		*		*		*	C00030_Retsat	Enzyme	Dashed					*			
output	catalyst	C00473	Retsat	R07163	Metabolite_GeneProduct	Retinol	Retsat	*	*	*	*	*	*	C00473_Retsat	Enzyme	Solid					*		*	*
input	catalyst	C15492	Retsat	R07163	Metabolite_GeneProduct	all-trans-13,14-Dihydroretinol	Retsat		*		*		*	C15492_Retsat	Enzyme	Dashed					*			
input	catalyst	C00025	Rimklbl1	R10677, R10678	Metabolite_GeneProduct	L-Glutamate	Rimklbl1	*		*		*		C00025_Rimklbl1	Enzyme	Dashed					*			
input	catalyst	C01042	Rimklbl1	R10678	Metabolite_GeneProduct	N-Acetyl-L-aspartate	Rimklbl1	*		*		*		C01042_Rimklbl1	Enzyme	Dashed						*		
input	catalyst	C00026	Riox2	R09510, R12459, R12460, R13015	Metabolite_GeneProduct	2-Oxoglutarate	Riox2		*	*	*		*	C00026_Riox2	Enzyme	Solid				*				
output	catalyst	C00042	Riox2	R09510, R12459, R12460, R13015	Metabolite_GeneProduct	Succinate	Riox2	*	*	*	*	*	*	C00042_Riox2	Enzyme	Solid				*			*	
output	catalyst	C00067	Riox2	R09510, R12459, R12460	Metabolite_GeneProduct	Formaldehyde	Riox2		*		*		*	C00067_Riox2	Enzyme	Dashed				*				
input	catalyst	C00615	Riox2	R13015	Metabolite_GeneProduct	Protein histidine	Riox2		*		*		*	C00615_Riox2	Enzyme	Dashed				*				
