sorted_pairs	ReactionID	type1	type2	mappingID1	mappingID2	Reaction ID	Relationship	pair1	pair2	SeedNode1	SeedNode2	detectedPair1	detectedPair2	SigNode1	SigNode2	Entity1	Entity2	EdgeColor	Direction	concordant	EdgeLine	Size8	Size7	Size6	Size5	Size4	Size3	Size2	Size1	SizeAny
P04639_Q10743	R-RNO-8952289	input	input	Q10743	P04639	R-RNO-8952289	GeneProduct_GeneProduct	ADAM10 [endoplasmic reticulum lumen]	Apoa1 [endoplasmic reticulum lumen]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P04639_Q3HS82	R-RNO-8952289	input	input	Q3HS82	P04639	R-RNO-8952289	GeneProduct_GeneProduct	Amtn [endoplasmic reticulum lumen]	Apoa1 [endoplasmic reticulum lumen]		*		*		*	Complex	Complex	SameComplex	input_input		Dashed									
P04639_Q5M854	R-RNO-8952289	input	input	P04639	Q5M854	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Mgat4a [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q5XI43	R-RNO-8952289	input	input	P04639	Q5XI43	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Mxra8 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q5XIB6	R-RNO-8952289	input	input	P04639	Q5XIB6	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Apol9a [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q62632	R-RNO-8952289	input	input	P04639	Q62632	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Fstl1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q62740	R-RNO-8952289	input	input	P04639	Q62740	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Spp2 [endoplasmic reticulum lumen]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid									
P04639_Q62840	R-RNO-8952289	input	input	Q62840	P04639	R-RNO-8952289	GeneProduct_GeneProduct	Ambn [endoplasmic reticulum lumen]	Apoa1 [endoplasmic reticulum lumen]		*		*		*	Complex	Complex	SameComplex	input_input		Dashed									
P04639_Q62975	R-RNO-8952289	input	input	P04639	Q62975	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Serpina10 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q63081	R-RNO-8952289	input	input	P04639	Q63081	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Pdia6 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q63083	R-RNO-8952289	input	input	P04639	Q63083	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	NUCB1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q63772	R-RNO-8952289	input	input	P04639	Q63772	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	GAS6 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q64268	R-RNO-8952289	input	input	P04639	Q64268	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Serpind1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q642A6	R-RNO-8952289	input	input	P04639	Q642A6	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Vwa1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q642B0	R-RNO-2404131	input	input	Q642B0	P04639	R-RNO-2404131	GeneProduct_GeneProduct	Gpc4 [plasma membrane]	Apoa1 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P04639_Q66HD0	R-RNO-8952289	input	input	P04639	Q66HD0	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	HSP90B1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q6AY61	R-RNO-8952289	input	input	P04639	Q6AY61	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Prss23 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q6AYS4	R-RNO-8952289	input	input	P04639	Q6AYS4	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Fuca2 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q6IUU3	R-RNO-8952289	input	input	P04639	Q6IUU3	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	QSOX1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q6MG90	R-RNO-8952289	input	input	P04639	Q6MG90	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	C4b [endoplasmic reticulum lumen]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
P04639_Q76LD0	R-RNO-8952289	input	input	P04639	Q76LD0	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Chrdl1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid		*							*
P04639_Q7TMA5	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8952289, R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	output	Q7TMA5	P04639	R-RNO-2187332, R-RNO-2395764, R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785, R-RNO-8952289	GeneProduct_GeneProduct	Apob [cytosol], Apob [extracellular region], Apob [endoplasmic reticulum membrane]	Apoa1 [extracellular region], Apoa1 [cytosol], Apoa1 [early endosome], phospho-Apoa1 [endoplasmic reticulum lumen]		*	*	*		*	Complex	Complex	SameComplex	input_output		Solid									
P04639_Q7TPI9	R-RNO-8952289	input	input	P04639	Q7TPI9	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Serpinc1 [endoplasmic reticulum lumen]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid									
P04639_Q80WF4	R-RNO-8952289	input	input	P04639	Q80WF4	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Tmem132a [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q8JZQ0	R-RNO-8952289	input	input	P04639	Q8JZQ0	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Csf1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q8VI82	R-RNO-8952289	input	input	P04639	Q8VI82	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Fgf23 [endoplasmic reticulum lumen]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
P04639_Q99PW7	R-RNO-8952289	input	input	P04639	Q99PW7	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Fstl3 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9ERA7	R-RNO-8952289	input	input	P04639	Q9ERA7	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Msln [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9ERB4	R-RNO-8952289	input	input	P04639	Q9ERB4	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Vcan [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9ES02	R-RNO-8952289	input	input	P04639	Q9ES02	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Mepe [endoplasmic reticulum lumen]	*		*		*		Complex	Complex	SameComplex	input_input		Dashed									
P04639_Q9ES72	R-RNO-8952289	input	input	P04639	Q9ES72	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Ccn1 [endoplasmic reticulum lumen]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9QUH3	R-RNO-8952289	input	input	P04639	Q9QUH3	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Apoa5 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9R0K8	R-RNO-8952289	input	input	P04639	Q9R0K8	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Stc2 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid					*	*	*		*
P04639_Q9R0T3	R-RNO-8952289	input	input	P04639	Q9R0T3	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Dnajc3 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9WTZ3	R-RNO-8952289	input	input	P04639	Q9WTZ3	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Mbtps1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9WVR8	R-RNO-8952289	input	input	P04639	Q9WVR8	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	Men1 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P04639_Q9Z1Y3	R-RNO-8952289	input	input	P04639	Q9Z1Y3	R-RNO-8952289	GeneProduct_GeneProduct	Apoa1 [endoplasmic reticulum lumen]	CDH2 [endoplasmic reticulum lumen]	*		*	*	*		Complex	Complex	SameComplex	input_input		Solid									
P05503_P62898	R-RNO-163214	input	catalyst	P62898	P05503	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	nascent MT-CO1 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P05503_Q5I0I9	R-RNO-9865579	input	catalyst	P05503	Q5I0I9	R-RNO-9865579	GeneProduct_GeneProduct	nascent MT-CO1 [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*	*	*		*	Complex	Complex	Others	input_catalyst		Solid									
P05505_P62898	R-RNO-163214	input	catalyst	P62898	P05505	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Mt-co3 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P06759_P13265	R-RNO-2404131	input	input	P13265	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Gpc3 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P25304	R-RNO-2404131	input	input	P25304	P06759	R-RNO-2404131	GeneProduct_GeneProduct	HS(1)-AGRN [plasma membrane], HS(2)-AGRN [plasma membrane], HS(3)-AGRN [plasma membrane], HS(4)-AGRN [plasma membrane], HS(5)-AGRN [plasma membrane], HS(6)-AGRN [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P26260	R-RNO-2404131	input	input	P26260	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Sdc1 [plasma membrane]	Apoc3 [extracellular region]	*	*	*	*	*	*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P33671	R-RNO-2404131	input	input	P33671	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Sdc3 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P34900	R-RNO-2404131	input	input	P34900	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Sdc2 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P34901	R-RNO-2404131	input	input	P34901	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Sdc4 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_P35053	R-RNO-2404131	input	input	P35053	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Gpc1 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid			*	*					*
P06759_P51653	R-RNO-2404131	input	input	P51653	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Gpc2 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid								*	*
P06759_P98158	R-RNO-2404131	input	catalyst	P06759	P98158	R-RNO-2404131	GeneProduct_GeneProduct	Apoc3 [extracellular region]	LRP2 [plasma membrane]	*		*	*	*		Complex	CandidateSet	Others	input_catalyst		Solid									
P06759_Q06000	R-RNO-2395768	input	catalyst	P06759	Q06000	R-RNO-2395768	GeneProduct_GeneProduct	Apoc3 [extracellular region]	LPL [extracellular region]	*		*	*	*		Complex	Complex	Others	input_catalyst		Solid									
P06759_Q642B0	R-RNO-2404131	input	input	Q642B0	P06759	R-RNO-2404131	GeneProduct_GeneProduct	Gpc4 [plasma membrane]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06759_Q7TMA5	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	input	input	Q7TMA5	P06759	R-RNO-2395768, R-RNO-2395784, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Apob [extracellular region]	Apoc3 [extracellular region]		*	*	*		*	Complex	Complex	SameComplex	input_input		Solid									
P06768_Q6AY99	R-RNO-2855252	input	catalyst	P06768	Q6AY99	R-RNO-2855252	GeneProduct_GeneProduct	RBP2 [cytosol]	AKR1B10 [cytosol]		*		*		*	Complex	DefinedSet	Others	input_catalyst		Dashed									
P10817_P62898	R-RNO-163214	input	catalyst	P62898	P10817	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Cox6a2 [mitochondrial inner membrane]	*		*		*		DefinedSet	Complex	Others	input_catalyst		Dashed									
P10818_P62898	R-RNO-163214	input	catalyst	P62898	P10818	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Cox6a1 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P10888_P62898	R-RNO-163214	input	catalyst	P62898	P10888	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Cox4i1 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P10888_Q5I0I9	R-RNO-9865579	input	catalyst	P10888	Q5I0I9	R-RNO-9865579	GeneProduct_GeneProduct	Cox4i1 [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*	*	*		*	Complex	Complex	Others	input_catalyst		Solid									
P11240_P62898	R-RNO-163214	input	catalyst	P62898	P11240	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Cox5a [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P11240_Q5I0I9	R-RNO-9865579	input	catalyst	P11240	Q5I0I9	R-RNO-9865579	GeneProduct_GeneProduct	Cox5a [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*	*	*		*	Complex	Complex	Others	input_catalyst		Solid									
P11951_P62898	R-RNO-163214	input	catalyst	P62898	P11951	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	Cox6c2 [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P11951_Q5I0I9	R-RNO-9865579	input	catalyst	P11951	Q5I0I9	R-RNO-9865579	GeneProduct_GeneProduct	Cox6c2 [mitochondrial inner membrane]	Coq10b [mitochondrial inner membrane]		*	*	*		*	Complex	Complex	Others	input_catalyst		Solid									
P12075_P62898	R-RNO-163214	input	catalyst	P62898	P12075	R-RNO-163214	GeneProduct_GeneProduct	Cytochrome c (reduced) [mitochondrial inner membrane]	COX5B [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P13265_P26260	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P13265	P26260	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Gpc3 [lysosomal lumen], Gpc3 [plasma membrane], Gpc3 [Golgi lumen]	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]		*	*	*		*	DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid									
P20788_P62898	R-RNO-164651	input	catalyst	P62898	P20788	R-RNO-164651	GeneProduct_GeneProduct	Cytochrome c (oxidised) [mitochondrial inner membrane]	UQCRFS1(79-274) [mitochondrial inner membrane]	*		*	*	*		DefinedSet	Complex	Others	input_catalyst		Solid									
P25304_P26260	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P25304	P26260	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	HS(6)-AGRN [lysosomal lumen], HS(6)-AGRN [plasma membrane], AGRN(30-2045) [Golgi lumen], Gal-Gal-Xyl-AGRN [Golgi lumen], Gal-Xyl-AGRN [Golgi lumen], XylS-AGRN(30-2045) [Golgi lumen], Heparan(1)-AGRN [Golgi lumen], Heparan-AGRN [Golgi lumen], Heparan(4)-AGRN [Golgi lumen], Heparan(3)-AGRN [Golgi lumen], GlcA-Gal-Gal-Xyl-AGRN [Golgi lumen], HS(1)-AGRN [Golgi lumen], HS(2)-AGRN [Golgi lumen], HS(3)-AGRN [Golgi lumen], HS(4)-AGRN [Golgi lumen], HS(5)-AGRN [Golgi lumen], HS(6)-AGRN [Golgi lumen], Heparan(2)-AGRN [Golgi lumen], HS(1)-AGRN [plasma membrane], HS(2)-AGRN [plasma membrane], HS(3)-AGRN [plasma membrane], HS(4)-AGRN [plasma membrane], HS(5)-AGRN [plasma membrane]	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]		*	*	*		*	DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid									
P26260_P33671	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P26260	P33671	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]	Sdc3 [lysosomal lumen], Sdc3 [plasma membrane], Sdc3 [Golgi lumen]	*		*	*	*		DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid									
P26260_P34900	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P26260	P34900	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]	Sdc2 [lysosomal lumen], Sdc2 [plasma membrane], Sdc2 [Golgi lumen]	*		*	*	*		DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid									
P26260_P34901	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P26260	P34901	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]	Sdc4 [lysosomal lumen], Sdc4 [plasma membrane], Sdc4 [Golgi lumen]	*		*	*	*		DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid									
P26260_P35053	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	input	input	P35053	P26260	R-RNO-1667005, R-RNO-1678694, R-RNO-1878002, R-RNO-1889955, R-RNO-1889978, R-RNO-1889981, R-RNO-2022851, R-RNO-2022856, R-RNO-2022860, R-RNO-2022887, R-RNO-2022919, R-RNO-2024084, R-RNO-2024108, R-RNO-2076383, R-RNO-2076392, R-RNO-2076419, R-RNO-2076508, R-RNO-2076611, R-RNO-2404131, R-RNO-2423785	GeneProduct_GeneProduct	Gpc1 [lysosomal lumen], Gpc1 [plasma membrane], Gpc1 [Golgi lumen]	Sdc1 [lysosomal lumen], Sdc1 [plasma membrane], Sdc1 [Golgi lumen]		*	*	*		*	DefinedSet, Complex	DefinedSet, Complex	SameComplex	input_input		Solid			*	*					*
